Time, Altitude (ft), Airspeed (Kts), Latitude, Longitude, Weight of fuel (lbs), Weight of total fuel (kgs), Total weight (kgs), 
276.203125, 14024.461914, 160.525009, 39.371174, -8.686224, 24169.677734, 5465.400391, 63802.910156, 
276.726562, 14010.575195, 160.492783, 39.370506, -8.686661, 24169.677734, 5465.319824, 63802.824219, 
277.250000, 13996.542969, 160.460205, 39.369831, -8.687140, 24169.677734, 5465.229980, 63802.738281, 
277.828125, 13981.265625, 160.424713, 39.369095, -8.687582, 24169.677734, 5465.147461, 63802.652344, 
278.351562, 13967.193359, 160.392075, 39.368420, -8.688025, 24169.677734, 5465.064941, 63802.574219, 
278.875000, 13953.239258, 160.359634, 39.367748, -8.688464, 24169.677734, 5464.983398, 63802.492188, 
279.398438, 13939.250000, 160.327087, 39.367073, -8.688904, 24169.677734, 5464.900391, 63802.410156, 
279.921875, 13925.318359, 160.294662, 39.366402, -8.689342, 24169.677734, 5464.818848, 63802.324219, 
280.445312, 13911.377930, 160.262207, 39.365730, -8.689781, 24169.677734, 5464.736328, 63802.242188, 
280.976562, 13897.294922, 160.229507, 39.365055, -8.690224, 24169.677734, 5464.652832, 63802.160156, 
281.492188, 13883.376953, 160.197220, 39.364384, -8.690661, 24169.677734, 5464.570801, 63802.078125, 
282.023438, 13869.432617, 160.164856, 39.363712, -8.691100, 24169.677734, 5464.489258, 63801.996094, 
282.546875, 13855.398438, 160.132217, 39.363037, -8.691542, 24169.677734, 5464.407227, 63801.917969, 
283.070312, 13841.391602, 160.099579, 39.362366, -8.691982, 24169.677734, 5464.325195, 63801.832031, 
283.601562, 13827.416016, 160.067123, 39.361691, -8.692421, 24169.677734, 5464.243652, 63801.753906, 
284.125000, 13813.442383, 160.034622, 39.361019, -8.692861, 24169.677734, 5464.162109, 63801.667969, 
284.664062, 13798.982422, 160.000946, 39.360325, -8.693315, 24169.677734, 5464.077637, 63801.585938, 
285.187500, 13785.058594, 159.968460, 39.359653, -8.693753, 24169.677734, 5463.995117, 63801.503906, 
285.718750, 13771.061523, 159.935898, 39.358982, -8.694193, 24169.677734, 5463.904297, 63801.414062, 
286.289062, 13755.892578, 159.900528, 39.358250, -8.694670, 24169.677734, 5463.823242, 63801.332031, 
286.812500, 13741.948242, 159.868073, 39.357578, -8.695108, 24169.677734, 5463.740723, 63801.093750, 
287.335938, 13728.033203, 159.835648, 39.356911, -8.695546, 24169.677734, 5463.659668, 63801.167969, 
287.859375, 13714.028320, 159.803055, 39.356236, -8.695987, 24169.677734, 5463.576172, 63801.082031, 
288.382812, 13700.098633, 159.770660, 39.355564, -8.696424, 24169.677734, 5463.493164, 63801.003906, 
288.906250, 13686.160156, 159.738190, 39.354897, -8.696862, 24169.677734, 5463.411133, 63800.917969, 
289.429688, 13672.266602, 159.705902, 39.354225, -8.697299, 24169.677734, 5463.331055, 63800.839844, 
289.937500, 13658.757812, 159.674545, 39.353577, -8.697723, 24169.677734, 5463.250488, 63800.753906, 
290.484375, 13644.426758, 159.641312, 39.352890, -8.698174, 24169.677734, 5463.167480, 63800.671875, 
291.007812, 13630.498047, 159.608932, 39.352219, -8.698611, 24169.677734, 5463.085938, 63800.593750, 
291.531250, 13616.547852, 159.576538, 39.351547, -8.699049, 24169.677734, 5463.003418, 63800.511719, 
292.054688, 13602.679688, 159.544327, 39.350880, -8.699485, 24169.677734, 5462.922852, 63800.429688, 
292.578125, 13588.765625, 159.512207, 39.350212, -8.699922, 24169.677734, 5462.841309, 63800.347656, 
293.101562, 13574.869141, 159.480118, 39.349545, -8.700358, 24169.677734, 5462.759277, 63800.265625, 
293.625000, 13560.851562, 159.447739, 39.348869, -8.700798, 24169.677734, 5462.676758, 63800.187500, 
294.156250, 13546.869141, 159.415359, 39.348198, -8.701238, 24169.677734, 5462.594727, 63800.101562, 
294.664062, 13533.346680, 159.384094, 39.347549, -8.701662, 24169.677734, 5462.515625, 63800.023438, 
295.203125, 13519.108398, 159.351181, 39.346863, -8.702108, 24169.677734, 5462.432617, 63799.937500, 
295.726562, 13505.146484, 159.318970, 39.346195, -8.702547, 24169.677734, 5462.349609, 63799.859375, 
296.250000, 13491.182617, 159.286835, 39.345524, -8.702985, 24169.677734, 5462.267090, 63799.773438, 
296.773438, 13477.273438, 159.254868, 39.344856, -8.703421, 24169.677734, 5462.185059, 63799.691406, 
297.296875, 13463.415039, 159.223022, 39.344189, -8.703856, 24169.677734, 5462.104004, 63799.609375, 
297.828125, 13449.365234, 159.190720, 39.343513, -8.704296, 24169.677734, 5462.022461, 63799.531250, 
298.351562, 13435.418945, 159.158524, 39.342846, -8.704734, 24169.677734, 5461.940430, 63799.449219, 
298.882812, 13421.392578, 159.126236, 39.342171, -8.705173, 24169.677734, 5461.858398, 63799.367188, 
299.406250, 13407.392578, 159.093918, 39.341499, -8.705612, 24169.677734, 5461.776367, 63799.285156, 
299.937500, 13393.509766, 159.061905, 39.340832, -8.706048, 24169.677734, 5461.695801, 63799.203125, 
300.460938, 13379.556641, 159.029755, 39.340164, -8.706486, 24169.677734, 5461.615234, 63799.121094, 
300.992188, 13365.576172, 158.997635, 39.339493, -8.706923, 24169.677734, 5461.534180, 63798.886719, 
301.515625, 13351.599609, 158.965546, 39.338821, -8.707362, 24169.677734, 5461.452637, 63798.957031, 
302.046875, 13337.603516, 158.933350, 39.338150, -8.707801, 24169.677734, 5461.371582, 63798.878906, 
302.570312, 13323.666016, 158.901306, 39.337479, -8.708238, 24169.677734, 5461.289551, 63798.796875, 
303.093750, 13309.708008, 158.869232, 39.336811, -8.708674, 24169.677734, 5461.208008, 63798.714844, 
303.625000, 13295.705078, 158.837067, 39.336136, -8.709113, 24169.677734, 5461.125977, 63798.632812, 
304.148438, 13281.819336, 158.805176, 39.335472, -8.709549, 24169.677734, 5461.046387, 63798.554688, 
304.679688, 13267.899414, 158.773178, 39.334805, -8.709985, 24169.677734, 5460.965820, 63798.472656, 
305.187500, 13254.406250, 158.742157, 39.334156, -8.710408, 24169.677734, 5460.887695, 63798.394531, 
305.710938, 13240.439453, 158.710129, 39.333485, -8.710845, 24169.677734, 5460.806152, 63798.316406, 
306.226562, 13226.913086, 158.679169, 39.332836, -8.711269, 24169.677734, 5460.728027, 63798.234375, 
306.750000, 13212.927734, 158.647156, 39.332165, -8.711707, 24169.677734, 5460.646484, 63798.152344, 
307.265625, 13199.354492, 158.616043, 39.331516, -8.712132, 24169.677734, 5460.568848, 63798.074219, 
307.796875, 13185.372070, 158.584030, 39.330845, -8.712569, 24169.677734, 5460.487305, 63797.996094, 
308.320312, 13171.419922, 158.552200, 39.330173, -8.713006, 24169.677734, 5460.406250, 63797.914062, 
308.843750, 13157.459961, 158.520386, 39.329506, -8.713443, 24169.677734, 5460.323242, 63797.832031, 
309.367188, 13143.626953, 158.488892, 39.328842, -8.713876, 24169.677734, 5460.243164, 63797.750000, 
309.898438, 13129.703125, 158.457199, 39.328175, -8.714312, 24169.677734, 5460.162598, 63797.671875, 
310.421875, 13115.698242, 158.425369, 39.327503, -8.714749, 24169.677734, 5460.081543, 63797.589844, 
310.953125, 13101.771484, 158.393723, 39.326836, -8.715185, 24169.677734, 5460.000977, 63797.507812, 
311.476562, 13087.851562, 158.362061, 39.326168, -8.715621, 24169.677734, 5459.919922, 63797.429688, 
312.007812, 13073.875000, 158.330261, 39.325500, -8.716058, 24169.677734, 5459.839844, 63797.343750, 
312.531250, 13059.910156, 158.298477, 39.324829, -8.716495, 24169.677734, 5459.759766, 63797.265625, 
313.062500, 13046.001953, 158.266785, 39.324165, -8.716929, 24169.677734, 5459.679199, 63797.187500, 
313.585938, 13032.001953, 158.234848, 39.323494, -8.717367, 24169.677734, 5459.598633, 63797.109375, 
314.117188, 13018.123047, 158.203064, 39.322830, -8.717801, 24169.677734, 5459.519531, 63797.027344, 
314.640625, 13004.147461, 158.171127, 39.322159, -8.718238, 24169.677734, 5459.437988, 63796.945312, 
315.171875, 12990.288086, 158.139450, 39.321495, -8.718672, 24169.677734, 5459.358398, 63796.710938, 
315.695312, 12976.386719, 158.107605, 39.320827, -8.719106, 24169.677734, 5459.277832, 63796.785156, 
316.226562, 12962.422852, 158.075623, 39.320160, -8.719543, 24169.677734, 5459.196289, 63796.703125, 
316.742188, 12948.432617, 158.043427, 39.319485, -8.719982, 24169.677734, 5459.112793, 63796.613281, 
317.281250, 12934.211914, 158.010681, 39.318798, -8.720430, 24169.677734, 5459.029297, 63796.535156, 
317.789062, 12920.792969, 157.979935, 39.318153, -8.720851, 24169.677734, 5458.951660, 63796.457031, 
318.343750, 12906.389648, 157.947021, 39.317463, -8.721301, 24169.677734, 5458.862305, 63796.367188, 
318.882812, 12892.079102, 157.914398, 39.316780, -8.721748, 24169.677734, 5458.784668, 63796.289062, 
319.390625, 12878.640625, 157.883789, 39.316135, -8.722169, 24169.677734, 5458.706543, 63796.210938, 
319.929688, 12864.474609, 157.851562, 39.315414, -8.722638, 24169.677734, 5458.619141, 63796.125000, 
320.468750, 12850.140625, 157.818909, 39.314770, -8.723086, 24169.677734, 5458.537109, 63796.039062, 
321.015625, 12835.758789, 157.786179, 39.314045, -8.723533, 24169.677734, 5458.454102, 63795.957031, 
321.554688, 12821.570312, 157.753937, 39.313400, -8.723952, 24169.677734, 5458.376953, 63795.882812, 
322.062500, 12808.131836, 157.723450, 39.312717, -8.724399, 24169.677734, 5458.294434, 63795.796875, 
322.609375, 12793.869141, 157.691040, 39.312073, -8.724818, 24169.677734, 5458.218750, 63795.722656, 
323.117188, 12780.332031, 157.660324, 39.311386, -8.725266, 24169.677734, 5458.135742, 63795.640625, 
323.656250, 12766.043945, 157.627853, 39.310741, -8.725687, 24169.677734, 5458.053223, 63795.558594, 
324.203125, 12751.716797, 157.595291, 39.310055, -8.726134, 24169.677734, 5457.975586, 63795.480469, 
324.750000, 12737.309570, 157.562653, 39.309368, -8.726583, 24169.677734, 5457.888672, 63795.394531, 
325.296875, 12723.005859, 157.530289, 39.308681, -8.727031, 24169.677734, 5457.810547, 63795.316406, 
325.851562, 12708.785156, 157.498047, 39.308002, -8.727474, 24169.677734, 5457.731445, 63795.234375, 
326.390625, 12694.438477, 157.465759, 39.307320, -8.727918, 24169.677734, 5457.649414, 63795.156250, 
326.914062, 12680.608398, 157.434433, 39.306660, -8.728348, 24169.677734, 5457.570312, 63795.070312, 
327.484375, 12665.503906, 157.400223, 39.305939, -8.728819, 24169.677734, 5457.484863, 63794.984375, 
328.054688, 12650.506836, 157.366180, 39.305222, -8.729287, 24169.677734, 5457.398926, 63794.906250, 
328.578125, 12636.685547, 157.334747, 39.304558, -8.729718, 24169.677734, 5457.319824, 63794.824219, 
329.109375, 12622.717773, 157.302963, 39.303890, -8.730154, 24169.677734, 5457.232910, 63794.738281, 
329.687500, 12607.623047, 157.268677, 39.303169, -8.730662, 24169.677734, 5457.145508, 63794.652344, 
330.234375, 12593.293945, 157.235870, 39.302479, -8.731074, 24169.677734, 5457.069336, 63794.574219, 
330.773438, 12579.118164, 157.203751, 39.301743, -8.731556, 24169.677734, 5456.978516, 63794.488281, 
331.335938, 12563.866211, 157.168961, 39.301071, -8.731994, 24169.677734, 5456.897461, 63794.402344, 
331.882812, 12550.111328, 157.137634, 39.300411, -8.732424, 24169.677734, 5456.821777, 63794.332031, 
332.414062, 12535.977539, 157.105881, 39.299736, -8.732862, 24169.677734, 5456.741211, 63794.246094, 
332.945312, 12521.907227, 157.074097, 39.299065, -8.733300, 24169.677734, 5456.660156, 63794.167969, 
333.468750, 12508.121094, 157.042969, 39.298409, -8.733729, 24169.677734, 5456.579590, 63794.089844, 
333.992188, 12494.341797, 157.011719, 39.297749, -8.734159, 24169.677734, 5456.501953, 63794.011719, 
334.523438, 12480.464844, 156.980286, 39.297085, -8.734591, 24169.677734, 5456.414551, 63793.773438, 
335.093750, 12465.433594, 156.946213, 39.296364, -8.735061, 24169.677734, 5456.336914, 63793.843750, 
335.617188, 12451.615234, 156.914932, 39.295704, -8.735491, 24169.677734, 5456.257324, 63793.765625, 
336.148438, 12437.888672, 156.883987, 39.295048, -8.735919, 24169.677734, 5456.178711, 63793.687500, 
336.679688, 12423.775391, 156.852112, 39.294373, -8.736359, 24169.677734, 5456.098145, 63793.605469, 
337.203125, 12410.078125, 156.821106, 39.293716, -8.736786, 24169.677734, 5456.019531, 63793.527344, 
337.726562, 12396.206055, 156.789734, 39.293056, -8.737218, 24169.677734, 5455.939941, 63793.445312, 
338.257812, 12382.510742, 156.758698, 39.292400, -8.737644, 24169.677734, 5455.862793, 63793.367188, 
338.781250, 12368.701172, 156.727432, 39.291740, -8.738075, 24169.677734, 5455.783691, 63793.289062, 
339.304688, 12354.939453, 156.696213, 39.291080, -8.738503, 24169.677734, 5455.705078, 63793.210938, 
339.828125, 12341.226562, 156.665085, 39.290428, -8.738931, 24169.677734, 5455.625488, 63793.132812, 
340.351562, 12327.457031, 156.633972, 39.289768, -8.739360, 24169.677734, 5455.546387, 63793.054688, 
340.875000, 12313.619141, 156.602676, 39.289108, -8.739791, 24169.677734, 5455.467285, 63792.976562, 
341.406250, 12299.878906, 156.571640, 39.288448, -8.740219, 24169.677734, 5455.390625, 63792.898438, 
341.929688, 12286.152344, 156.540558, 39.287792, -8.740646, 24169.677734, 5455.312988, 63792.820312, 
342.453125, 12272.355469, 156.509323, 39.287136, -8.741076, 24169.677734, 5455.233887, 63792.742188, 
342.976562, 12258.615234, 156.478256, 39.286476, -8.741505, 24169.677734, 5455.155273, 63792.664062, 
343.500000, 12244.884766, 156.447281, 39.285820, -8.741932, 24169.677734, 5455.076660, 63792.582031, 
344.023438, 12231.095703, 156.416199, 39.285164, -8.742361, 24169.677734, 5454.998047, 63792.503906, 
344.554688, 12217.381836, 156.385284, 39.284508, -8.742788, 24169.677734, 5454.919922, 63792.425781, 
345.070312, 12203.673828, 156.354355, 39.283852, -8.743216, 24169.677734, 5454.840820, 63792.347656, 
345.593750, 12190.017578, 156.323593, 39.283199, -8.743640, 24169.677734, 5454.763672, 63792.269531, 
346.117188, 12176.309570, 156.292770, 39.282543, -8.744067, 24169.677734, 5454.685547, 63792.191406, 
346.640625, 12162.576172, 156.261887, 39.281891, -8.744494, 24169.677734, 5454.607422, 63792.113281, 
347.164062, 12148.806641, 156.230881, 39.281231, -8.744923, 24169.677734, 5454.528320, 63792.035156, 
347.695312, 12135.121094, 156.200073, 39.280579, -8.745348, 24169.677734, 5454.451660, 63791.808594, 
348.218750, 12121.355469, 156.169067, 39.279922, -8.745776, 24169.677734, 5454.373047, 63791.878906, 
348.742188, 12107.648438, 156.138214, 39.279266, -8.746203, 24169.677734, 5454.295898, 63791.800781, 
349.265625, 12093.886719, 156.107407, 39.278610, -8.746632, 24169.677734, 5454.217773, 63791.726562, 
349.789062, 12080.132812, 156.076538, 39.277954, -8.747059, 24169.677734, 5454.139160, 63791.644531, 
350.320312, 12066.300781, 156.045471, 39.277294, -8.747489, 24169.677734, 5454.060547, 63791.566406, 
350.843750, 12052.595703, 156.014709, 39.276638, -8.747915, 24169.677734, 5453.983398, 63791.488281, 
351.367188, 12038.862305, 155.983978, 39.275982, -8.748343, 24169.677734, 5453.905273, 63791.410156, 
351.890625, 12025.060547, 155.953171, 39.275326, -8.748772, 24169.677734, 5453.826172, 63791.332031, 
352.421875, 12011.329102, 155.922424, 39.274670, -8.749199, 24169.677734, 5453.749023, 63791.253906, 
352.945312, 11997.600586, 155.891708, 39.274014, -8.749625, 24169.677734, 5453.671875, 63791.171875, 
353.515625, 11982.623047, 155.858292, 39.273300, -8.750091, 24169.677734, 5453.586426, 63791.093750, 
354.046875, 11968.418945, 155.826294, 39.272579, -8.750561, 24169.677734, 5453.493652, 63790.996094, 
354.648438, 11952.721680, 155.791061, 39.271824, -8.751052, 24169.677734, 5453.408203, 63790.761719, 
355.257812, 11936.908203, 155.755768, 39.271072, -8.751543, 24169.677734, 5453.319336, 63790.820312, 
355.843750, 11921.615234, 155.719894, 39.270302, -8.752070, 24169.677734, 5453.223145, 63790.726562, 
356.484375, 11904.856445, 155.684372, 39.269585, -8.752512, 24169.677734, 5453.138672, 63790.644531, 
357.015625, 11890.936523, 155.653305, 39.268921, -8.752945, 24169.677734, 5453.064453, 63790.566406, 
357.570312, 11876.431641, 155.620987, 39.268227, -8.753396, 24169.677734, 5452.981445, 63790.488281, 
358.078125, 11863.067383, 155.591217, 39.267590, -8.753812, 24169.677734, 5452.905762, 63790.410156, 
358.625000, 11848.998047, 155.559875, 39.266918, -8.754249, 24169.677734, 5452.820801, 63790.328125, 
359.195312, 11834.086914, 155.526764, 39.266209, -8.754712, 24169.677734, 5452.736328, 63790.242188, 
359.765625, 11819.211914, 155.493668, 39.265499, -8.755174, 24169.677734, 5452.656738, 63790.164062, 
360.273438, 11805.963867, 155.464172, 39.264866, -8.755586, 24169.677734, 5452.580078, 63790.082031, 
360.843750, 11791.132812, 155.431442, 39.264168, -8.756042, 24169.677734, 5452.501953, 63789.859375, 
361.367188, 11777.375977, 155.400833, 39.263512, -8.756467, 24169.677734, 5452.423828, 63789.929688, 
361.898438, 11763.666016, 155.370255, 39.262859, -8.756892, 24169.677734, 5452.346680, 63789.855469, 
362.421875, 11749.922852, 155.339569, 39.262207, -8.757319, 24169.677734, 5452.269531, 63789.777344, 
362.945312, 11736.284180, 155.309113, 39.261555, -8.757743, 24169.677734, 5452.192871, 63789.699219, 
363.476562, 11722.520508, 155.278351, 39.260899, -8.758170, 24169.677734, 5452.115234, 63789.625000, 
364.015625, 11708.043945, 155.245926, 39.260170, -8.758644, 24169.677734, 5452.021973, 63789.523438, 
364.601562, 11692.924805, 155.211792, 39.259483, -8.759093, 24169.677734, 5451.944336, 63789.445312, 
365.140625, 11678.813477, 155.180176, 39.258808, -8.759533, 24169.677734, 5451.859375, 63789.367188, 
365.679688, 11664.733398, 155.148712, 39.258133, -8.759971, 24169.677734, 5451.784668, 63789.289062, 
366.218750, 11650.678711, 155.117416, 39.257465, -8.760406, 24169.677734, 5451.700195, 63789.203125, 
366.765625, 11636.529297, 155.085846, 39.256790, -8.760846, 24169.677734, 5451.624023, 63789.125000, 
367.304688, 11622.515625, 155.054626, 39.256123, -8.761281, 24169.677734, 5451.543945, 63789.050781, 
367.843750, 11608.426758, 155.023254, 39.255451, -8.761719, 24169.677734, 5451.459961, 63788.964844, 
368.390625, 11593.478516, 154.990097, 39.254738, -8.762182, 24169.677734, 5451.380371, 63788.878906, 
368.968750, 11579.390625, 154.959030, 39.254074, -8.762615, 24169.677734, 5451.304688, 63788.664062, 
369.492188, 11565.739258, 154.928772, 39.253426, -8.763038, 24169.677734, 5451.227539, 63788.734375, 
370.015625, 11552.063477, 154.898071, 39.252773, -8.763461, 24169.677734, 5451.150391, 63788.511719, 
370.539062, 11538.456055, 154.866669, 39.252125, -8.763884, 24169.677734, 5451.074219, 63788.582031, 
371.078125, 11524.403320, 154.832382, 39.251457, -8.764319, 24169.677734, 5450.995117, 63788.503906, 
371.609375, 11510.740234, 154.796036, 39.250805, -8.764745, 24169.677734, 5450.917969, 63788.425781, 
372.132812, 11497.233398, 154.756241, 39.250153, -8.765168, 24169.677734, 5450.842773, 63788.347656, 
372.656250, 11483.816406, 154.711853, 39.249504, -8.765592, 24169.677734, 5450.766602, 63788.269531, 
373.179688, 11470.508789, 154.658752, 39.248852, -8.766016, 24169.677734, 5450.688477, 63788.195312, 
373.710938, 11457.441406, 154.594833, 39.248199, -8.766441, 24169.677734, 5450.612305, 63788.121094, 
374.234375, 11444.808594, 154.519852, 39.247551, -8.766863, 24169.677734, 5450.536133, 63788.042969, 
374.757812, 11432.504883, 154.431564, 39.246899, -8.767288, 24169.677734, 5450.459961, 63787.968750, 
375.289062, 11420.827148, 154.330383, 39.246250, -8.767710, 24169.677734, 5450.384277, 63787.890625, 
375.812500, 11409.689453, 154.214432, 39.245602, -8.768133, 24169.677734, 5450.307617, 63787.812500, 
376.335938, 11399.220703, 154.088608, 39.244953, -8.768555, 24169.677734, 5450.231934, 63787.738281, 
376.859375, 11389.373047, 153.957367, 39.244305, -8.768977, 24169.677734, 5450.156250, 63787.664062, 
377.390625, 11380.139648, 153.825272, 39.243660, -8.769397, 24169.677734, 5450.081055, 63787.585938, 
377.906250, 11371.280273, 153.693436, 39.243011, -8.769817, 24169.677734, 5450.004395, 63787.511719, 
378.437500, 11362.675781, 153.565353, 39.242367, -8.770239, 24169.677734, 5449.928711, 63787.437500, 
378.960938, 11354.202148, 153.443436, 39.241722, -8.770658, 24169.677734, 5449.852539, 63787.359375, 
379.484375, 11345.662109, 153.328247, 39.241077, -8.771077, 24169.677734, 5449.776855, 63787.281250, 
380.000000, 11337.056641, 153.221939, 39.240437, -8.771493, 24169.677734, 5449.701660, 63787.207031, 
380.531250, 11328.057617, 153.122162, 39.239792, -8.771914, 24169.677734, 5449.625000, 63787.132812, 
381.054688, 11318.820312, 153.031311, 39.239147, -8.772333, 24169.677734, 5449.548828, 63787.054688, 
381.578125, 11309.243164, 152.946655, 39.238506, -8.772750, 24169.677734, 5449.474609, 63786.984375, 
382.101562, 11299.300781, 152.862045, 39.237865, -8.773168, 24169.677734, 5449.398438, 63786.906250, 
382.625000, 11289.045898, 152.773605, 39.237221, -8.773587, 24169.677734, 5449.323242, 63786.828125, 
383.156250, 11278.605469, 152.678406, 39.236572, -8.774009, 24169.677734, 5449.246094, 63786.609375, 
383.679688, 11268.265625, 152.575256, 39.235931, -8.774427, 24169.677734, 5449.169922, 63786.675781, 
384.210938, 11258.061523, 152.463104, 39.235287, -8.774847, 24169.677734, 5449.093750, 63786.601562, 
384.734375, 11248.210938, 152.347107, 39.234642, -8.775265, 24169.677734, 5449.017578, 63786.527344, 
385.257812, 11238.695312, 152.229965, 39.234005, -8.775681, 24169.677734, 5448.941895, 63786.449219, 
385.789062, 11229.459961, 152.113556, 39.233368, -8.776096, 24169.677734, 5448.867188, 63786.371094, 
386.312500, 11220.384766, 151.999344, 39.232727, -8.776511, 24169.677734, 5448.791016, 63786.300781, 
386.828125, 11211.457031, 151.889542, 39.232098, -8.776923, 24169.677734, 5448.716309, 63786.222656, 
387.351562, 11202.382812, 151.783386, 39.231457, -8.777341, 24169.677734, 5448.640625, 63786.144531, 
387.875000, 11193.273438, 151.683517, 39.230820, -8.777755, 24169.677734, 5448.565430, 63786.074219, 
388.398438, 11183.996094, 151.589447, 39.230183, -8.778168, 24169.677734, 5448.490234, 63785.996094, 
388.921875, 11174.489258, 151.500992, 39.229546, -8.778583, 24169.677734, 5448.414551, 63785.917969, 
389.445312, 11164.805664, 151.415283, 39.228916, -8.778993, 24169.677734, 5448.339844, 63785.847656, 
389.968750, 11154.819336, 151.325775, 39.228279, -8.779408, 24169.677734, 5448.264160, 63785.769531, 
390.492188, 11144.691406, 151.230118, 39.227642, -8.779823, 24169.677734, 5448.188477, 63785.691406, 
391.070312, 11133.710938, 151.116852, 39.226948, -8.780273, 24169.677734, 5448.106445, 63785.613281, 
391.593750, 11123.813477, 151.006592, 39.226311, -8.780687, 24169.677734, 5448.031250, 63785.539062, 
392.117188, 11114.208984, 150.894241, 39.225681, -8.781099, 24169.677734, 5447.956055, 63785.464844, 
392.640625, 11104.790039, 150.781784, 39.225044, -8.781513, 24169.677734, 5447.880859, 63785.386719, 
393.164062, 11095.551758, 150.670746, 39.224411, -8.781927, 24169.677734, 5447.805176, 63785.312500, 
393.695312, 11086.391602, 150.562241, 39.223774, -8.782344, 24169.677734, 5447.729980, 63785.238281, 
394.218750, 11077.230469, 150.458038, 39.223141, -8.782763, 24169.677734, 5447.654297, 63785.160156, 
394.750000, 11068.042969, 150.360123, 39.222515, -8.783184, 24169.677734, 5447.580078, 63785.085938, 
395.273438, 11058.699219, 150.267807, 39.221889, -8.783607, 24169.677734, 5447.504395, 63785.011719, 
395.789062, 11049.148438, 150.172440, 39.221210, -8.784071, 24169.677734, 5447.422852, 63784.929688, 
396.367188, 11038.474609, 150.083603, 39.220581, -8.784502, 24169.677734, 5447.346680, 63784.710938, 
396.890625, 11028.560547, 149.990967, 39.219963, -8.784932, 24169.677734, 5447.271973, 63784.777344, 
397.414062, 11018.516602, 149.890457, 39.219341, -8.785369, 24169.677734, 5447.197266, 63784.703125, 
397.945312, 11008.585938, 149.784103, 39.218719, -8.785809, 24169.677734, 5447.122070, 63784.628906, 
398.468750, 10998.869141, 149.675598, 39.218105, -8.786250, 24169.677734, 5447.046875, 63784.554688, 
398.992188, 10989.381836, 149.567169, 39.217491, -8.786694, 24169.677734, 5446.972168, 63784.476562, 
399.515625, 10980.060547, 149.460159, 39.216881, -8.787140, 24169.677734, 5446.897461, 63784.406250, 
400.039062, 10970.839844, 149.356110, 39.216270, -8.787589, 24169.677734, 5446.822266, 63784.328125, 
400.562500, 10961.585938, 149.255630, 39.215660, -8.788043, 24169.677734, 5446.747070, 63784.253906, 
401.085938, 10952.314453, 149.160294, 39.215054, -8.788499, 24169.677734, 5446.671387, 63784.179688, 
401.609375, 10942.901367, 149.069855, 39.214451, -8.788959, 24169.677734, 5446.596680, 63784.101562, 
402.132812, 10933.353516, 148.982513, 39.213848, -8.789419, 24169.677734, 5446.521973, 63784.027344, 
402.656250, 10923.567383, 148.892258, 39.213245, -8.789886, 24169.677734, 5446.446289, 63783.953125, 
403.187500, 10913.734375, 148.797287, 39.212650, -8.790353, 24169.677734, 5446.372070, 63783.878906, 
403.710938, 10903.815430, 148.693771, 39.212048, -8.790828, 24169.677734, 5446.296387, 63783.804688, 
404.242188, 10894.031250, 148.584763, 39.211449, -8.791306, 24169.677734, 5446.220703, 63783.730469, 
404.765625, 10884.493164, 148.474319, 39.210857, -8.791785, 24169.677734, 5446.145996, 63783.652344, 
405.289062, 10875.181641, 148.364182, 39.210262, -8.792268, 24169.677734, 5446.070801, 63783.578125, 
405.820312, 10865.999023, 148.255676, 39.209671, -8.792754, 24169.677734, 5445.995117, 63783.503906, 
406.343750, 10856.874023, 148.150375, 39.209084, -8.793245, 24169.677734, 5445.919434, 63783.425781, 
406.867188, 10847.795898, 148.050095, 39.208496, -8.793736, 24169.677734, 5445.844727, 63783.351562, 
407.398438, 10838.615234, 147.954651, 39.207912, -8.794231, 24169.677734, 5445.769043, 63783.277344, 
407.921875, 10829.334961, 147.864914, 39.207333, -8.794727, 24169.677734, 5445.694336, 63783.199219, 
408.445312, 10819.807617, 147.779770, 39.206753, -8.795229, 24169.677734, 5445.619141, 63783.125000, 
408.992188, 10809.833984, 147.697266, 39.206161, -8.795747, 24169.677734, 5445.541992, 63783.050781, 
409.500000, 10800.182617, 147.623276, 39.205601, -8.796239, 24169.677734, 5445.461914, 63782.968750, 
410.070312, 10788.834961, 147.541916, 39.204964, -8.796808, 24169.677734, 5445.382324, 63782.890625, 
410.578125, 10779.069336, 147.475632, 39.204426, -8.797292, 24169.677734, 5445.313477, 63782.816406, 
411.109375, 10768.538086, 147.406738, 39.203857, -8.797808, 24169.677734, 5445.238281, 63782.738281, 
411.617188, 10758.090820, 147.340012, 39.203251, -8.798362, 24169.677734, 5445.157227, 63782.664062, 
412.187500, 10746.390625, 147.266098, 39.202690, -8.798882, 24169.677734, 5445.081055, 63782.589844, 
412.718750, 10735.514648, 147.197525, 39.202126, -8.799410, 24169.677734, 5445.005371, 63782.511719, 
413.242188, 10724.634766, 147.128601, 39.201569, -8.799936, 24169.677734, 5444.930176, 63782.433594, 
413.765625, 10713.799805, 147.057587, 39.201012, -8.800464, 24169.677734, 5444.854980, 63782.363281, 
414.289062, 10702.953125, 146.983856, 39.200455, -8.800995, 24169.677734, 5444.779297, 63782.285156, 
414.812500, 10692.220703, 146.908386, 39.199898, -8.801526, 24169.677734, 5444.703613, 63782.210938, 
